id,date,idate,user,text,hashtag,photo,url
531959220108009473,Mon Nov 10 18:58:56 EST 2014,1415663936000,FollowGonda,@TheJuanDomingo lol - well it s obvious the #NotreDame and #Michigan football aren t worth watching  so may as well,NotreDame|Michigan,,
531959157654835200,Mon Nov 10 18:58:41 EST 2014,1415663921000,detnewsRodBeard,Caris LeVert gets the start treatment  introduced last. #Michigan in crispy home white jerseys.,Michigan,,
531959118282883072,Mon Nov 10 18:58:31 EST 2014,1415663911000,KyleBogie,Starters for #Michigan tonight: Kameron Chatman  Mark Donnal  Derrick Walton Jr.  Zak Irvin & Caris LeVert,Michigan,,
531958981292339200,Mon Nov 10 18:57:59 EST 2014,1415663879000,misterding,Everyone ready for basketball to start? #exhibition #michigan #ncaab @ Crisler Center ,exhibition|michigan|ncaab,,http://t.co/2IxUAj8zdi
531958976649654273,Mon Nov 10 18:57:58 EST 2014,1415663878000,detnewsRodBeard,This doesn t have quite the same fever pitch as the last #Michigan game I covered ... vs. Kentucky in the Elite Eight.,Michigan,,
531958863889563648,Mon Nov 10 18:57:31 EST 2014,1415663851000,HB_Models,A little homesick #Detroit #westside #7Mile #southfieldfwy #Michigan #hood ,Detroit|westside|7Mile|southfieldfwy|Michigan|hood,,http://t.co/1tPRF75Mpi
531958861499211777,Mon Nov 10 18:57:30 EST 2014,1415663850000,KyleBogie,Here we go  #Michigan basketball set for an exhibition opener against #WayneState ,Michigan|WayneState,http://pbs.twimg.com/media/B2HlwwWIYAAP5k8.jpg,
531958619609530368,Mon Nov 10 18:56:32 EST 2014,1415663792000,detnewsRodBeard,National anthem before #Michigan exhibition vs. #WayneState. ,Michigan|WayneState,http://pbs.twimg.com/media/B2Hlio0CMAEzzNr.jpg,
531958099012501505,Mon Nov 10 18:54:28 EST 2014,1415663668000,bigseido,What is IoT? The Internet of Things! #iot #hitech #Tech #michigan @mobilemondayDET via @Mobli,iot|hitech|Tech|michigan,,http://t.co/4y7RQZWO4z
531957970158907392,Mon Nov 10 18:53:58 EST 2014,1415663638000,MIRighttowork,#epicfail Legislators Block Low-Cost Eye Exams in #Michigan @migop @michigandems #fb,epicfail|Michigan|fb,,http://t.co/iEtK24ziei
531957790273966080,Mon Nov 10 18:53:15 EST 2014,1415663595000,intextwriting,At the #Michigan basketball game with my son. #goblue #lovingit,Michigan|goblue|lovingit,,
531957762071482369,Mon Nov 10 18:53:08 EST 2014,1415663588000,MI_Messenger,Staying Fit in Cooler Weather    #Michigan,Michigan,,https://t.co/jvgSmjlAjH
531957048062521344,Mon Nov 10 18:50:18 EST 2014,1415663418000,OkemosMedawar,Get your Holiday shopping done early! Purchase the “Stargazer  Gift Set from Pandora for $200. #okemos #msu #michigan ,okemos|msu|michigan,http://pbs.twimg.com/media/B2HkHcwIcAA4bON.jpg,
531956457076715520,Mon Nov 10 18:47:57 EST 2014,1415663277000,detnewsRodBeard,If you re scoring at home  #WayneState starters vs. #Michigan are Toma  Moore  Lewis  Bishop and Ndondo.,WayneState|Michigan,,
531956338512105472,Mon Nov 10 18:47:29 EST 2014,1415663249000,emilytapio,Story of my life. ???#dayoop #906 #cold #snow #michigan #2ftofsnow #freezing #cuddleweather ,dayoop|cold|snow|michigan|2ftofsnow|freezing|cuddleweather,,http://t.co/ZmNxppuLcS
531956018138603520,Mon Nov 10 18:46:12 EST 2014,1415663172000,Native_Yogi,&& may the sun bring you all new energy by day . #skyporn #michigan #mitten #sunset #sun ,skyporn|michigan|mitten|sunset|sun,,http://t.co/DHfX79ikK9
531955986320613376,Mon Nov 10 18:46:05 EST 2014,1415663165000,IamPolarDude, @wxyzdetroit: Doctor with Michigan ties is cleared of Ebola in New York City What about the 10 ppl IN #Michigan ?,Michigan,,http://t.co/hpZ2GQ9Pj5
531955944746659843,Mon Nov 10 18:45:55 EST 2014,1415663155000,sasouki13,What is Mesothelioma? #Z_4 #Kentucky #Louisiana #Maryland #Massachusetts #Michigan #Minnesota #Iowa #kansas,Z_4|Kentucky|Louisiana|Maryland|Massachusetts|Michigan|Minnesota|Iowa|kansas,,http://t.co/cbxufCs76L
531955831177498624,Mon Nov 10 18:45:28 EST 2014,1415663128000,detnewsRodBeard,#Michigan starters for exhibition vs. @waynestwarriors: Walton  LeVert  Irvin  Chatman  Donnal  as expected.,Michigan,,
531955784058675200,Mon Nov 10 18:45:16 EST 2014,1415663116000,UofM20012001,#heads #Michigan #wolverines #goblue yes I still have my shirt 16 years later ,heads|Michigan|wolverines|goblue,,http://t.co/bAKeUZdO12
531955720371974144,Mon Nov 10 18:45:01 EST 2014,1415663101000,ljay82,Come #follow our #NEW #Official #Twitter account @WebDesignReDef  #webdevelopment #michigan,follow|NEW|Official|Twitter|webdevelopment|michigan,,
531955377068580864,Mon Nov 10 18:43:39 EST 2014,1415663019000,LukeGolds,•  • Us House Election Results #Michigan election results 365 • 2014 live election results: Fi… ... ,Michigan,,http://t.co/wSSsrVOSxa
