id,date,idate,user,text,hashtag,photo,url
534395236252794880,Mon Nov 17 12:18:47 EST 2014,1416244727000,itmacapprank,United States Free 3. Getty Images Stream - Getty Images Inc. #Mac #iTunes #Apps #Apple,Mac|iTunes|Apps|Apple,,http://t.co/hmMT8LijM4
534395180468957186,Mon Nov 17 12:18:34 EST 2014,1416244714000,TJKalogianis,The best farm animal simulator on Mac is turning into an MMO #apple,apple,,http://t.co/BB73X0p3x6
534395093336461312,Mon Nov 17 12:18:13 EST 2014,1416244693000,AlzahraniLaith,#Microsoft really made a number on the surface pro 3   #Apple should start to rethink again about their macbooks,Microsoft|Apple,,
534395083488260097,Mon Nov 17 12:18:11 EST 2014,1416244691000,HolidayHeadqtrs,#Apple #iPhone 5C 8GB  Unlocked #DEAL #SALE ,Apple|iPhone|DEAL|SALE,,http://t.co/JgaP9FgjSL|http://t.co/XWujsQBA0P
534395059139907585,Mon Nov 17 12:18:05 EST 2014,1416244685000,Ehhpou,#apple The Zacks Analyst Blog Highlights: Best Buy  Target  Wal-Mart Stores  Macy s and Kohl s: …  also offer ...  ,apple,,http://t.co/7JIYaLkddu
534395036159717376,Mon Nov 17 12:17:59 EST 2014,1416244679000,mariammahersays,iTunes Radio trumps Pandora  any day. #Apple,Apple,,
534394982103146496,Mon Nov 17 12:17:46 EST 2014,1416244666000,itmacapprank,United States Free 4. Memory Clean - FIPLAB Ltd #Mac #iTunes #Apps #Apple,Mac|iTunes|Apps|Apple,,http://t.co/89iK0M0Zx7
534394890633768960,Mon Nov 17 12:17:25 EST 2014,1416244645000,BriansWebWorks,Does Your “Brand” Help or Hurt You?     #apple #computer #design,apple|computer|design,,http://t.co/ScKYkWiHtK
534394876587028480,Mon Nov 17 12:17:21 EST 2014,1416244641000,iturank,United States Collections 67. Quantum Physics I - Allan Adams #iTunesU #iTunes #iPhone #Apple #Mac,iTunesU|iTunes|iPhone|Apple|Mac,,http://t.co/KVVakzEaJG
534394858010464256,Mon Nov 17 12:17:17 EST 2014,1416244637000,CristinaFugaru,Oriental apple tea. So good! First time trying  definitely not the last. #yummy #apple #tea… ,yummy|apple|tea,,http://t.co/vdI85sXOmB
534394840508014592,Mon Nov 17 12:17:13 EST 2014,1416244633000,AllEnglishWebs,find all important English websites  .  . . #apple #socialmedia #architecture #design #engineer,apple|socialmedia|architecture|design|engineer,,http://t.co/jyIO0XJo6P
534394798006734848,Mon Nov 17 12:17:03 EST 2014,1416244623000,InTheCapital,Tech companies in @ReformGS like @Google  @Microsoft and #Apple Beg the Senate to Pass #NSA Reform #usafreedom,Apple|NSA|usafreedom,,http://t.co/Gqw8DCV3gm
534394727764733952,Mon Nov 17 12:16:46 EST 2014,1416244606000,itmacapprank,United States Free 5. Extreme Landings - RORTOS SRL #Mac #iTunes #Apps #Apple,Mac|iTunes|Apps|Apple,,http://t.co/1iTaG7Eltu
534394718969667585,Mon Nov 17 12:16:44 EST 2014,1416244604000,RagavObject,#WWDC - #APPLE #EVENT - lets follow our blog for All Tech updates ,WWDC|APPLE|EVENT,,http://t.co/nISiLtNirX
534394670886178816,Mon Nov 17 12:16:32 EST 2014,1416244592000,rago_lau,Thank You #Apple   now send my order ASAP! ,Apple,http://pbs.twimg.com/media/B2qNHvPCQAASZ38.jpg,
534394643707088897,Mon Nov 17 12:16:26 EST 2014,1416244586000,applesource_uk,Spotify + Uber [VIDEO] #Apple,Apple,,http://t.co/M9rGLl3W1e
