id,date,idate,user,text,hashtag,photo,url
534377735779786753,Mon Nov 17 11:09:15 EST 2014,1416240555000,rimmkaufman,#Google Debuts New Look For Hotel Booking Ads As The Carousel Disappears - #RKG,Google|RKG,,http://t.co/MDmmjtq2mi
534377732483063808,Mon Nov 17 11:09:14 EST 2014,1416240554000,ArtsMusicMovies,#Google  The River  with Hugh Jackman  runs cold and stark - USA TODAY   ,Google,,http://t.co/yGgsW4QQ2z
534377654036615168,Mon Nov 17 11:08:55 EST 2014,1416240535000,SocialMPresence,Is Your website #1 in #Google  #Yahoo and #Bing? We gaurantee it or its FREE ,Google|Yahoo|Bing,,http://t.co/Eh1mo3YFTb
534377624601395201,Mon Nov 17 11:08:48 EST 2014,1416240528000,businessvibes,#Google CEO Larry Pag e was named 2014 Business Person of the year  edging out Tim Cook from #Apple ,Google|Apple,,http://t.co/H4sRSv40wW
534377592917204992,Mon Nov 17 11:08:41 EST 2014,1416240521000,jopocop,This is how to see everything #Google knows about you and sells to advertisers via @BGR ,Google,,http://t.co/nzRrk3tTQY
534377525909012480,Mon Nov 17 11:08:25 EST 2014,1416240505000,RedneckJournal,Google Launches Fiber Internet Service for Small Businesses in K    #google #kansascity,google|kansascity,,http://t.co/WgtZFufTWr
534377406983720962,Mon Nov 17 11:07:56 EST 2014,1416240476000,_SuperGossip,Google Faces Class Action Suit For Exploiting Contract Workers     #classactionsuit #google,classactionsuit|google,,http://t.co/17seXzVhBL
534377379171692544,Mon Nov 17 11:07:50 EST 2014,1416240470000,atomsoffice,atomsoffice: DellCares: Here s How To Figure Out Everything #Google Knows About You. #Privacy via BusinessInsider ...,Google|Privacy,,
534377347621744640,Mon Nov 17 11:07:42 EST 2014,1416240462000,googleguitar,#Google Guitar 2014 s Greatest Hits: Taylor Swift shakes things up  Iggy Azalea takes o... ,Google,,http://t.co/98EOqalYOQ|http://t.co/1Jn84Trl95
534377345683947520,Mon Nov 17 11:07:42 EST 2014,1416240462000,googleguitar,#Google Guitar Father s heartbreaking serenade to dying son viewed 13m times - Irish In... ,Google,,http://t.co/6JdJIR4yoC|http://t.co/1Jn84Trl95
534377342097842177,Mon Nov 17 11:07:41 EST 2014,1416240461000,googleguitar,#Google Guitar Brisbane s The Grates are cookin  - The Australian: Brisbane s The Grate... ,Google,,http://t.co/Duehgbd5S8|http://t.co/1Jn84Trl95
534377303409582080,Mon Nov 17 11:07:32 EST 2014,1416240452000,TheFirstStep14,Increase your website visibility on #Google  #WordPress #UnitedStates ,Google|WordPress|UnitedStates,http://pbs.twimg.com/media/B2p9UdOCMAITz9Y.jpg,https://t.co/MNVYp5mCbw
534377212972388352,Mon Nov 17 11:07:10 EST 2014,1416240430000,atomsoffice,DellCares: Here s How To Figure Out Everything #Google Knows About You. #Privacy via BusinessInsider Protect Ame...,Google|Privacy,,http://t.co/7It27q9Z8P
534377207184261121,Mon Nov 17 11:07:09 EST 2014,1416240429000,Linuxnews1,How to Build Awesome Android Apps #android #google #software #linux,android|google|software|linux,,http://t.co/SDj7rUz1sa
534377151898734592,Mon Nov 17 11:06:55 EST 2014,1416240415000,GoogleSniper_20,Text Appeal - The Ultimate Text Dating Guide: Texting Is The Newest Dating Niche... #Google,Google,,http://t.co/QX1TkSw3X0|http://t.co/duYjCPt1hk
534377147121799168,Mon Nov 17 11:06:54 EST 2014,1416240414000,DailyNewTech,Security comes into focus at AWS re:Invent - DatacenterDynamics #Google #News #Tech,Google|News|Tech,,http://t.co/sM9j26Ry5h
534377144835923968,Mon Nov 17 11:06:54 EST 2014,1416240414000,DailyNewTech,Is Nokia getting ready to launch a set-top box? - PC Pro #Google #News #Tech,Google|News|Tech,,http://t.co/hnM5O7542N
534377142315151360,Mon Nov 17 11:06:53 EST 2014,1416240413000,DailyNewTech,What s the best sedan for under $27000? - USA TODAY #Google #News #Tech,Google|News|Tech,,http://t.co/vSWeSp5UOY
