id,date,idate,user,text,hashtag,photo,url
532683635431067649,Wed Nov 12 18:57:30 EST 2014,1415836650000,RealCoastal,Danger on the rails: GRFD trains for crude oil spill - Grand Rapids  #Michigan - Out of all the chemicals and... ,Michigan,,http://t.co/4qdcWr51tn
532683424142995457,Wed Nov 12 18:56:39 EST 2014,1415836599000,slimsnoodles,@tyleroakley dm me #michigan,michigan,,
532683179472470018,Wed Nov 12 18:55:41 EST 2014,1415836541000,aprilsage,Online Tech s founder  Gary Baker  reflects on the company s 20 year history serving #Michigan ,Michigan,http://pbs.twimg.com/media/B2R4h35IIAAdX8m.jpg,http://t.co/fBkKiFt33D
532683179438931969,Wed Nov 12 18:55:41 EST 2014,1415836541000,OnlineTech,Online Tech s founder  Gary Baker  reflects on the company s 20 year history serving #Michigan ,Michigan,http://pbs.twimg.com/media/B2R4h38IYAAP6g3.jpg,http://t.co/ScqPIcqojj
532683145674383360,Wed Nov 12 18:55:33 EST 2014,1415836533000,DetroitMichiga,WXYZ New fund provides access to $100 million for minority businesses in Detroit ... WXYZ… #Detroit #Michigan,Detroit|Michigan,,http://t.co/VdXB652ceo
532683062828879872,Wed Nov 12 18:55:13 EST 2014,1415836513000,eBay_Motor_Deal,Online Cars Deals Suzuki #Flint #Michigan Save now. ,Flint|Michigan,,http://t.co/nqk6PvlAq7
532682645667594241,Wed Nov 12 18:53:34 EST 2014,1415836414000,AdamDPascual,And snow it begins.  #grandrapids #Michigan #snow #FirstSnowFall #November #MotoX ,grandrapids|Michigan|snow|FirstSnowFall|November|MotoX,http://pbs.twimg.com/media/B2R4CzTIQAAj0QD.jpg,http://t.co/CLDRvaoaEP
532682346924101634,Wed Nov 12 18:52:22 EST 2014,1415836342000,CalvinHartley,I refuse to submit to this weather.  I will still drink slushies and drive with the windows down.  #michigan,michigan,,
532682053200781312,Wed Nov 12 18:51:12 EST 2014,1415836272000,Perryplattypus, @YesStyle: Whazzup #Michigan! ? ??(?????)??  Up to 50% off on our #JapanFashionWeek #Sale! #MichiganShirt… ,Michigan|JapanFashionWeek|Sale|MichiganShirt,,http://t.co/d2dPdYazdb
532681503340523522,Wed Nov 12 18:49:01 EST 2014,1415836141000,machajewski,Rockford Public Schools increases security measures after 3 bomb threats in recent weeks #Michigan #Edu,Michigan|Edu,,http://t.co/O3TQ9ZvpJw
532680925289533441,Wed Nov 12 18:46:43 EST 2014,1415836003000,AllEarsDownHere,Oh  M  Geeeee! As in #Michigan #Jamberries! Check out the new  There s More  style of our collegiate wraps! Soooo... ,Michigan|Jamberries,,http://t.co/yVfsT6EEEt
532680651875840001,Wed Nov 12 18:45:38 EST 2014,1415835938000,sasouki13,What is Mesothelioma? #Z_4 #Kentucky #Louisiana #Maryland #Massachusetts #Michigan #Minnesota #Iowa #kansas,Z_4|Kentucky|Louisiana|Maryland|Massachusetts|Michigan|Minnesota|Iowa|kansas,,http://t.co/cbxufCs76L
