id,date,idate,user,text,hashtag,photo,url
532321611282907136,Tue Nov 11 18:58:56 EST 2014,1415750336000,cargillbill,I like to read #google news ? site on my phone. I don t like that top story is St Louis police ? spend 100k on riot gear ahead of verdict...,google,,
532321594182348801,Tue Nov 11 18:58:52 EST 2014,1415750332000,POWER104FM,get overhelming #google presence from @MOBILEAPPREVOLT APPS AND @ARBITRAGEENT MARKETING #FOLLOW and get a package.,google|FOLLOW,,
532321593096011777,Tue Nov 11 18:58:52 EST 2014,1415750332000,ParentNFamily,#Google Sterilization Horror Shows Indian Mothers Risking Lives for $10 - Businessweek   ,Google,,http://t.co/72nGQ307TE
532321287968792577,Tue Nov 11 18:57:39 EST 2014,1415750259000,HeavyMachineLvr,Make sure to follow us on #google #plus ,google|plus,,http://t.co/CDRT0I4WYv
532321259351068672,Tue Nov 11 18:57:32 EST 2014,1415750252000,TheFirstStep14,Increase your website visibility on #Google  #WordPress #UnitedStates ,Google|WordPress|UnitedStates,http://pbs.twimg.com/media/B2MvW7UCEAAGOK9.jpg,https://t.co/xks5pJAHa7
532321221959249920,Tue Nov 11 18:57:24 EST 2014,1415750244000,Tech_All,#Google #Android #News:  Android 5.0 Lollipop Release Date: Update for Nexus 4  5  7 and 10 Expected to ... - In... ,Google|Android|News,,http://t.co/iatvh61SSK
532321217219280898,Tue Nov 11 18:57:22 EST 2014,1415750242000,Tech_All,#Google #Android #News:  Apple must face lawsuit claiming iPhone to Android switch led to  vanishing ... - ZDNet  ,Google|Android|News,,http://t.co/dz8lrzUvSY
532321146281021441,Tue Nov 11 18:57:05 EST 2014,1415750225000,KentuckyRecord,After His First Startup ... #AdventurousFatherNickBaumStoryworth #AxelBaum #Google #NickBaum #NickBaumNick ,AdventurousFatherNickBaumStoryworth|AxelBaum|Google|NickBaum|NickBaumNick,,http://t.co/PKtymJ1b03
532320891883880449,Tue Nov 11 18:56:05 EST 2014,1415750165000,lotus823,Need help choosing the best #Google My Business dashboard for your local business situation:   #lotuslocal,Google|lotuslocal,,http://t.co/FcrhXckJq3
532320881553338369,Tue Nov 11 18:56:02 EST 2014,1415750162000,TheBPMStation,Miike Snow - Silvia [Robotberget Remix - Mix Mason Edit] #NowPlaying on #Free #App #RealRadio #AppStore #Google,NowPlaying|Free|App|RealRadio|AppStore|Google,,http://t.co/5R5OvHpTqE
532320770844676096,Tue Nov 11 18:55:36 EST 2014,1415750136000,newstorystudio, the No. 1 thing we look for is general cognitive ability. Not IQ. It’s learning ability.  #Google #recruitment:,Google|recruitment,,http://t.co/YqujABx2oS
532320559275597824,Tue Nov 11 18:54:46 EST 2014,1415750086000,BitcoinzMachine,tech giant #google installs #bitcoin atm in #london campus #news #cryptocurrency,google|bitcoin|london|news|cryptocurrency,,http://t.co/ArV9WTRCYJ
532320426546847744,Tue Nov 11 18:54:14 EST 2014,1415750054000,Gugle_News,#Google Telegraph Festival of Business: as it happened: …  your business should be         mobile first. It s ...  ,Google,,http://t.co/PVHkogc8V0
532320420905504769,Tue Nov 11 18:54:13 EST 2014,1415750053000,manfrys,#Google Maps 4.0 - ,Google,,http://t.co/1RpU1j9b3P
532320394363949057,Tue Nov 11 18:54:06 EST 2014,1415750046000,infocrowler,New post: #Google #iPad #iPadApps #iPhone Google Releases New Quiz App For iOS; Works With Chromecast [Download Link] ,Google|iPad|iPadApps|iPhone,,http://t.co/wlcVqzzq1t
532320344988594176,Tue Nov 11 18:53:54 EST 2014,1415750034000,AsOfLatte,Expect big things coming from @Google over the next 60 years! #Google signs 60-Year  $1 billion @NASA lease ,Google,,http://t.co/ktzJ8E5WUJ
532320256224534528,Tue Nov 11 18:53:33 EST 2014,1415750013000,Mireya_Sinegal,#Trend #Google Rihanna Channels Olivia Pope & Covers Up At The White House - Hollywood Life #Celebrity,Trend|Google|Celebrity,,http://t.co/uT8RsqW7aq
532320254844620800,Tue Nov 11 18:53:33 EST 2014,1415750013000,Mireya_Sinegal,#Trend #Google Rihanna Instagrams  channels  Scandal  at WH - KOAT Albuquerque #Celebrity,Trend|Google|Celebrity,,http://t.co/KgDTnY7UFN
532320190713712642,Tue Nov 11 18:53:18 EST 2014,1415749998000,MedThriller,SURGICAL DEATH OF #JOANRIVERS-ART AND #MEDICINE ? #NHS #Brisbane #austrailia #google ,JOANRIVERS|MEDICINE|NHS|Brisbane|austrailia|google,http://pbs.twimg.com/media/B2MuZI_CUAEkBWC.jpg,http://t.co/D791PG1eB7
532320122602414080,Tue Nov 11 18:53:01 EST 2014,1415749981000,ty_buchanan,#Google ? #tech Telstra to send real-time SMS to ease bill shock - Sydney Morning Herald: Sydney Morning Heral... ,Google|tech,,http://t.co/qedNLKdJwV
532320008521523201,Tue Nov 11 18:52:34 EST 2014,1415749954000,DoubleZest,Why #Google Signs 60-Year  $1.16 Billion NASA Lease For Historic Naval Base? #tech #innovation #aviation ,Google|tech|innovation|aviation,,http://t.co/jtj0ErXZTX
532319835271618560,Tue Nov 11 18:51:53 EST 2014,1415749913000,connectdroid,Must have been an Android fan: Man gets rejected despite using 99 iPhones in proposal: People... #android #google,android|google,,http://t.co/Il8rV2iYgO
532319805445902338,Tue Nov 11 18:51:46 EST 2014,1415749906000,jopocop,#Google s New  Phablet  Will Face Stiff Competition From #Apple  #Samsung via @TheStreet,Google|Apple|Samsung,,http://t.co/iiBm0kTd6w
532319694225555460,Tue Nov 11 18:51:19 EST 2014,1415749879000,Rosvnnv,google is willing to donate double the amount you donate! [found on the google homepage] #spreadtheword #google ,spreadtheword|google,http://pbs.twimg.com/media/B2Mt8MUCIAE8tt-.png,
532319688395468800,Tue Nov 11 18:51:18 EST 2014,1415749878000,ArtsMusicMovies,#Google Taylor Swift Announces First Music Video App for Blank Space - KTIC   ,Google,,http://t.co/kVV4NKMi17
532319636562255872,Tue Nov 11 18:51:06 EST 2014,1415749866000,sport_google,Mailbag: Will Darrelle Revis be with Patriots in 2015? - Boston Globe #google #sport,google|sport,,http://t.co/nCskFR6a74
532319634133762048,Tue Nov 11 18:51:05 EST 2014,1415749865000,sport_google,Matt Williams named NL Manager of the Year - USA TODAY #google #sport,google|sport,,http://t.co/CmM8LlmzCI
532319630916739075,Tue Nov 11 18:51:04 EST 2014,1415749864000,sport_google,Phil Jackson calls out NBA Commissioner Adam Silver - USA TODAY #google #sport,google|sport,,http://t.co/uITLxg8fC2
532319628609855491,Tue Nov 11 18:51:04 EST 2014,1415749864000,sport_google,GIF Breakdown: San Antonio Spurs at Los Angeles Clippers - Pounding The Rock #google #sport,google|sport,,http://t.co/XJo8WJ25AA
532319625057292288,Tue Nov 11 18:51:03 EST 2014,1415749863000,sport_google,LeBron  Blatt believe Cavs getting closer - #google #sport,google|sport,,http://t.co/kRxZswc0np|http://t.co/9OsKQ6GUY1
532319604773617666,Tue Nov 11 18:50:58 EST 2014,1415749858000,health_google,Craig Spencer  Recovered New York Ebola Patient  Goes Home - New York Times #google #health,google|health,,http://t.co/uJUzHqH5HF
532319602185748482,Tue Nov 11 18:50:57 EST 2014,1415749857000,health_google,The Fight Against Ebola Could Lead to Surge in Measles and Malaria - TIME #google #health,google|health,,http://t.co/zMvfj1PHlz
