id,date,idate,user,text,hashtag,photo,url
531959418498584576,Mon Nov 10 18:59:43 EST 2014,1415663983000,levalencia,Microsoft pushes its dual-use vision with $199 Work & Play Bundle on #microsoft,microsoft,,http://t.co/7w1yoCwdCa
531959350550880258,Mon Nov 10 18:59:27 EST 2014,1415663967000,microsoft_agen,Microsoft HR chief Lisa Brummel retiring; replaced by company vet Kathleen ... - GeekWire #microsoft ,microsoft,,http://t.co/TUdgHKl7Nm
531958884164837376,Mon Nov 10 18:57:35 EST 2014,1415663855000,WBuzzer,‘Work and Play Bundle’ brings the best of Microsoft’s cloud for $199 #microsoft ,microsoft,http://pbs.twimg.com/media/B2HlyU5CIAAkCup.jpg,http://t.co/eJIiGscHqd
531958593151856642,Mon Nov 10 18:56:26 EST 2014,1415663786000,endless_tv,#Microsoft Sees An #Intelligent  #Mobile-Focused Future Of Productivity ,Microsoft|Intelligent|Mobile,http://pbs.twimg.com/media/B2HlhZwIcAAHPrd.jpg,http://t.co/5v4TB39bP9
531958526747631617,Mon Nov 10 18:56:10 EST 2014,1415663770000,gambhir_amit,November 10  2001 #Apple introduced the iPod. Nov 10  1983 #Microsoft introduced Windows 1.0. Market cap of both companies is $1.4 trillion.,Apple|Microsoft,,
531958288079142913,Mon Nov 10 18:55:13 EST 2014,1415663713000,rkeipert,#Microsoft to Focus on #Search Apps with Bing - It s less about ,Microsoft|Search,,http://t.co/kPkYHibsvM|http://t.co/vpmnzqfdWn
531958251336654848,Mon Nov 10 18:55:05 EST 2014,1415663705000,mGrenetz,@mstem happy to help - us seattle folks pay close attention to what #microsoft is up to,microsoft,,
531957988110909440,Mon Nov 10 18:54:02 EST 2014,1415663642000,DashGamers,You got yours? #halomcc #halo #Xboxone #Xbox #xbone #Microsoft ,halomcc|halo|Xboxone|Xbox|xbone|Microsoft,,http://t.co/ml9avQjf01
531957867838832640,Mon Nov 10 18:53:33 EST 2014,1415663613000,AndriRonald,#Microsoft #Lumia1330 - Microsoft will be launching its first Windows Phone smartphone in about a… #WindowsPhone,Microsoft|Lumia1330|WindowsPhone,,http://t.co/rVEe6s5si7
531957864953159680,Mon Nov 10 18:53:32 EST 2014,1415663612000,AndreasAnnton,#Microsoft #Lumia1330 - Microsoft will be launching its first Windows Phone smartphone in about a… #WindowsPhone,Microsoft|Lumia1330|WindowsPhone,,http://t.co/LMRoOFOI23
531957853028745216,Mon Nov 10 18:53:30 EST 2014,1415663610000,BobbyPqa,#Microsoft #Lumia1330 - Microsoft will be launching its first Windows Phone smartphone in about a… #WindowsPhone,Microsoft|Lumia1330|WindowsPhone,,http://t.co/VHnp1lMaWQ
531957844904402945,Mon Nov 10 18:53:28 EST 2014,1415663608000,AndiDreww,#Microsoft #Lumia1330 - Microsoft will be launching its first Windows Phone smartphone in about a… #WindowsPhone,Microsoft|Lumia1330|WindowsPhone,,http://t.co/5stn0oEkmK
531957808564953088,Mon Nov 10 18:53:19 EST 2014,1415663599000,zerraAndreas,#Microsoft #Lumia1330 - Microsoft will be launching its first Windows Phone smartphone in about a… #WindowsPhone,Microsoft|Lumia1330|WindowsPhone,,http://t.co/GFqT5tSP41
531957762402447360,Mon Nov 10 18:53:08 EST 2014,1415663588000,GissMaiya,#PlayReady #PlayStation - In a world ruled by content there is always an issue pertaining to copyrights… #Microsoft,PlayReady|PlayStation|Microsoft,,http://t.co/DET3XxEJ8m
531957699458904064,Mon Nov 10 18:52:53 EST 2014,1415663573000,RohitSinghSEO,#Microsoft  Work and Play Bundle  brings the best of Microsoft s cloud for $199 ,Microsoft,,http://t.co/MvthxgT40b
531957168430252033,Mon Nov 10 18:50:46 EST 2014,1415663446000,theoutlookers,? Smoothly Move from Dropbox to OneDrive #Microsoft,Microsoft,,http://t.co/GcpBCov3wA
531957148243066881,Mon Nov 10 18:50:42 EST 2014,1415663442000,potdotnet,First #Microsoft #Lumia smartphone to launch tomorrow ,Microsoft|Lumia,,http://t.co/51HcWposC7
531957111396524032,Mon Nov 10 18:50:33 EST 2014,1415663433000,clucianomartins,Microsoft updates EMET anti-hack tool #Microsoft,Microsoft,,http://t.co/r7JgnxVlVf
531957033361498112,Mon Nov 10 18:50:14 EST 2014,1415663414000,AmericanPWealth,31 yrs ago today #BillGates and #Microsoft introduced #Windows to the world,BillGates|Microsoft|Windows,,
531956233105047552,Mon Nov 10 18:47:03 EST 2014,1415663223000,android_USA,#Microsoft OFFICE 2013 HOME and STUDENT CD Included FULL VERSION - NEW  ,Microsoft,http://pbs.twimg.com/media/B2HjYBsIAAIwWs9.png,http://t.co/C3C8ZyZTzn
531955984512843777,Mon Nov 10 18:46:04 EST 2014,1415663164000,purplehayz,The new Office apps for iPhone could make #Microsoft relevant again ,Microsoft,,http://t.co/9R2VJrqKN2
531955885665681408,Mon Nov 10 18:45:41 EST 2014,1415663141000,FinSentS_NASDAQ,$MSFT:US Opera to Add 100 Million Users Through Microsoft Pact #MICROSOFT CORP  #NASDAQ,MICROSOFT|NASDAQ,,http://t.co/qORhuQcL5r
531955747899199489,Mon Nov 10 18:45:08 EST 2014,1415663108000,VideoGameNwsBot,#Xbox discounts prepped for #Microsoft Store s Black Friday #Joystiq,Xbox|Microsoft|Joystiq,,http://t.co/TT3Qgm5GGQ
531955545943453696,Mon Nov 10 18:44:20 EST 2014,1415663060000,AveryVanes,#MSOffice #iOS - Microsoft has been trying hard to capture audiences in the operating systems it does… #Microsoft,MSOffice|iOS|Microsoft,,http://t.co/WEi3f72JKs
531955495293034496,Mon Nov 10 18:44:07 EST 2014,1415663047000,xboxwiips,7net:????????????????????????????? #xbox #microsoft #sougofollow #??????,xbox|microsoft|sougofollow|??????,,http://t.co/hJEzfQCNUH
531955471851474944,Mon Nov 10 18:44:02 EST 2014,1415663042000,BereanoPartners,Nadella Breaks Down The New Soul Of His Company | Great insight into how #microsoft views its businesses #azure ,microsoft|azure,,http://t.co/pnQ2jmNrtv
531955318050521088,Mon Nov 10 18:43:25 EST 2014,1415663005000,designieure,#Microsoft Bolsters #Azure #SQL #Database Services - InformationWeek - ,Microsoft|Azure|SQL|Database,,http://t.co/oOBbKEvCrZ
531955001287917568,Mon Nov 10 18:42:10 EST 2014,1415662930000,EliiyahErin,#MSOffice #iOS - Microsoft has been trying hard to capture audiences in the operating systems it does… #Microsoft,MSOffice|iOS|Microsoft,,http://t.co/6qwfeF2Faf
