id,date,idate,user,text,hashtag,photo,url
531597074379599872,Sun Nov 09 18:59:53 EST 2014,1415577593000,MrDarylBallard,#iMO  Marshawn Lynch is a hybrid between Barry Sanders and Ricky Williams. Is his mom s name Marsha? Nm  I ll #Google it.,iMO|Google,,
531596863191797760,Sun Nov 09 18:59:03 EST 2014,1415577543000,imarshut,#Google #Account question about google integration,Google|Account,,https://t.co/XLuGYVebNh
531596757055328256,Sun Nov 09 18:58:38 EST 2014,1415577518000,rmn87887,@omfbonnie Will you support me by downloading my program? #google,google,,http://t.co/l7DujKPpBX
531596733319741441,Sun Nov 09 18:58:32 EST 2014,1415577512000,MomKnwsBstOnLn,#Google Comet passing by Mars surface creates a huge Dust Storm  Orbiters kept at far   #FB,Google|FB,,http://t.co/bsmdjOTwUW
531596531250376705,Sun Nov 09 18:57:44 EST 2014,1415577464000,SearchEngineNow,NEWS FOR THE SOUL SUNDAY LINE UP: Healings & More!: NEWS FOR THE SOUL RADIO: www.NewsfortheSo... #google #podcast,google|podcast,,http://t.co/vZ2a6H1tcR
531596399692238848,Sun Nov 09 18:57:12 EST 2014,1415577432000,apv74994,@DatManLeeroy Are flashlight app tries to please ?  #google,google,,http://t.co/bkBOJJ5ytx
531596392280891392,Sun Nov 09 18:57:11 EST 2014,1415577431000,naj638191,@Jbakesthem You have a flashlight app need? Here  #google,google,,http://t.co/L0RzUqcvRD
531596378250952704,Sun Nov 09 18:57:07 EST 2014,1415577427000,xjk81815,@TwiggsMecai The new android mobile app appeared. #google,google,,http://t.co/IFbFv9GQgM
531596204573229057,Sun Nov 09 18:56:26 EST 2014,1415577386000,MomKnwsShopping,#Google Catalans vote in non-binding independence referendum - Irish Times   #FB,Google|FB,,http://t.co/OFeXkxaD5q
531596185778532353,Sun Nov 09 18:56:21 EST 2014,1415577381000,AshrafSello,#Learn #How_to #Train #Dogs by yourself - Now in #Arabic #Videos on #Android  #Download from #Google Play  . #News,Learn|How_to|Train|Dogs|Arabic|Videos|Android|Download|Google|News,,https://t.co/7111YbvTbn
