id,date,idate,user,text,hashtag,photo,url
531592806465536000,Sun Nov 09 18:42:56 EST 2014,1415576576000,zQueal,A little less than 2 days remaining! #CometLanding,CometLanding,,https://t.co/GImpJnY4hP
531588545614729216,Sun Nov 09 18:26:00 EST 2014,1415575560000,BitTutor, @JenZomederis: Comet 67/P is already becoming more and more active as it gets closer to the Sun. #CometLanding ,CometLanding,http://pbs.twimg.com/media/B1v-eoQCEAE3uz0.jpg,
531587867177672704,Sun Nov 09 18:23:18 EST 2014,1415575398000,2Ferdi7,Countdown to the Rosetta #CometLanding  ,CometLanding,,http://t.co/s5kUO8RB49
531586983034757120,Sun Nov 09 18:19:47 EST 2014,1415575187000,JoaoBarbosa,Watch Rosetta #CometLanding webcast on @livestream: ,CometLanding,,http://t.co/HJlyY6Ihg0
531584849035816960,Sun Nov 09 18:11:19 EST 2014,1415574679000,lickonit,Watch Rosetta #CometLanding webcast on @livestream: ,CometLanding,,http://t.co/bCjYRCPAHF
531581449993203712,Sun Nov 09 17:57:48 EST 2014,1415573868000,theelscorcho,Let s make history and explore new parallels! #CometLanding,CometLanding,,
531576107183915008,Sun Nov 09 17:36:34 EST 2014,1415572594000,Nikita_,Comet-chasing duo #Rosetta & #Philae are #CometLanding this Weds after a 10yr journey! @ESA_Rosetta @DesignDataGmbH,Rosetta|Philae|CometLanding,,http://t.co/bbDniJoEVg
531575904250892288,Sun Nov 09 17:35:46 EST 2014,1415572546000,minusfive,1 day  20h  24m ‘till #CometLanding ,CometLanding,,http://t.co/4P5C6c0StP
531574636547305472,Sun Nov 09 17:30:44 EST 2014,1415572244000,Dmaneze,In less than 2 days  we re actually landing on an asteroid. This is history in the making #CometLanding,CometLanding,,
531571428282204161,Sun Nov 09 17:17:59 EST 2014,1415571479000,nicholaswright,Are you ready to watch History? From 1-8am PST this Wednesday  a spacecraft will make the first-ever #CometLanding! ,CometLanding,,https://t.co/CioSyH8vep
531568875431669760,Sun Nov 09 17:07:50 EST 2014,1415570870000,EkaterinaTrayt,Preparing for #CometLanding: Adorable Rosetta Video,CometLanding,,http://t.co/IZdRltB59Z
531568485722492929,Sun Nov 09 17:06:17 EST 2014,1415570777000,napocornejo,Wednesday: after 20 yrs of work and 10+ yrs of #space travel  #Europe will attempt to land on a comet. #CometLanding  ,space|Europe|CometLanding,,http://t.co/EMK6Zj652l
531566866758914049,Sun Nov 09 16:59:51 EST 2014,1415570391000,spacemanfellow,.@JamesBlunt Hope you ll be watching @ESA_Rosetta & #CometLanding on 12 Nov. This is our  #Apollo #Moonlanding  :-),CometLanding|Apollo|Moonlanding,,http://t.co/jy7NNgpVwX
531566412192833536,Sun Nov 09 16:58:03 EST 2014,1415570283000,B_rickhuss,A little info about the upcoming #CometLanding  ,CometLanding,,http://t.co/ULvma34Nj7
531566232244207616,Sun Nov 09 16:57:20 EST 2014,1415570240000,anthonyrhook,Did you know we are soon landing on a comet? #Rosetta #CometLanding ,Rosetta|CometLanding,,http://t.co/SABhN7KbUP
531565534606024704,Sun Nov 09 16:54:34 EST 2014,1415570074000,AndrewHusband,Don t forget to be a decent  intelligent human being this week: #cometlanding,cometlanding,,http://t.co/28pSJlvnLy
531563826525650945,Sun Nov 09 16:47:46 EST 2014,1415569666000,leslie_ef,#cometlandig -3 days ???  @ESA_Rosetta: .@Philae2014 and all sandwiches onboard too! #CometLanding -3 days! ,cometlandig|CometLanding,http://pbs.twimg.com/media/B2ArY07CAAAIU-s.jpg,
531563660997824512,Sun Nov 09 16:47:07 EST 2014,1415569627000,HervedeTreglode,Preparing for #CometLanding (French) : ,CometLanding,,http://t.co/nY3s8C6bDR
531563208784740352,Sun Nov 09 16:45:19 EST 2014,1415569519000,swissnexSF,Witness history on Nov 12 as @ESA_Rosetta sends @philae2014 to a comet s surface! @chabotspace #cometlanding,cometlanding,,http://t.co/u7inHsPj2V
531559391854477314,Sun Nov 09 16:30:09 EST 2014,1415568609000,MickMcGraw_,Watch Rosetta #CometLanding webcast on @livestream: ,CometLanding,,http://t.co/48c0jqBNAb
531557548059418624,Sun Nov 09 16:22:49 EST 2014,1415568169000,thelightinlife,Space Expl n Events:@Philae2014 12Nov 0835UTC dep4 #cometlanding & 9Nov2130EDT @Astro_Alex @astro_reid @Msuraev>Earth ,cometlanding,http://pbs.twimg.com/media/B2B4xYVCYAAmulK.png,
531556492155969536,Sun Nov 09 16:18:38 EST 2014,1415567918000,DemetrioFerro,Watch Rosetta #CometLanding webcast on @livestream: ,CometLanding,,http://t.co/re6vlc2ABH
531553490355507200,Sun Nov 09 16:06:42 EST 2014,1415567202000,reedkm,Watch Rosetta #CometLanding webcast on @livestream: ,CometLanding,,http://t.co/HEFCTJu50n
531552391259512833,Sun Nov 09 16:02:20 EST 2014,1415566940000,Pietrart,Watch Rosetta #CometLanding webcast on @livestream: #Exciting ???,CometLanding|Exciting,,http://t.co/2x7O7j9cIx
531549925159739393,Sun Nov 09 15:52:32 EST 2014,1415566352000,jesshughes61,Feel I know a fair bit about the #CometLanding now  including the recipe for a 67P/Churyumov-Gerasimenko Cocktail ,CometLanding,,http://t.co/QXLEAO48RM
531549686771900416,Sun Nov 09 15:51:35 EST 2014,1415566295000,Rosepcountry,#Cometlanding All the tricks in this great video!  Philae  the comet lander : @esa,Cometlanding,,http://t.co/3ZD2hRjQeT
531549482400632832,Sun Nov 09 15:50:46 EST 2014,1415566246000,Philae_Ptolemy,Phase one of the Qualification Model complete. That was hard enough  was supposed to be the easy bit #CometLanding ,CometLanding,http://pbs.twimg.com/media/B2BxbdbCAAAn4i8.jpg,
531549005499875328,Sun Nov 09 15:48:53 EST 2014,1415566133000,franziroesner,I m so excited for @Philae2014 s #CometLanding this week. Also  crazy good science marketing by @ESA_Rosetta.,CometLanding,,https://t.co/MCAVDzX3i6
531548209781301248,Sun Nov 09 15:45:43 EST 2014,1415565943000,Friedrich69,Watch Rosetta #CometLanding webcast on @livestream: ,CometLanding,,http://t.co/mjuLf57p3f
531547954080133121,Sun Nov 09 15:44:42 EST 2014,1415565882000,nwoje,-3 days until first ever soft landing on a comet by @Philae2014. Stuff of dreams. Occasionally proud of our species. #CometLanding,CometLanding,,
531546096590262272,Sun Nov 09 15:37:19 EST 2014,1415565439000,KyleDiplock,Watch Rosetta #CometLanding webcast on @livestream: ,CometLanding,,http://t.co/2o9rRxyKWi
531546090546270208,Sun Nov 09 15:37:18 EST 2014,1415565438000,ghentsy,Mark ur calndr 11/12  #Philae #CometLanding should be  #RemarkablyEPIC!!! via @YahooNews ,Philae|CometLanding|RemarkablyEPIC,,http://t.co/spiSDGsOaz
